日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
2017-06-12,000001,上证指数,3149.53,3139.88,3164.95,3135.31,1467294.0,170223271936.0,242,1091
2017-06-13,000001,上证指数,3134.01,3153.74,3155.99,3131.04,1283182.0,148457865216.0,1146,179
2017-06-14,000001,上证指数,3146.75,3130.67,3149.17,3125.35,1383470.0,160641236992.0,563,714
2017-06-15,000001,上证指数,3125.59,3132.49,3137.59,3117.08,1469542.0,171124523008.0,1070,253
2017-06-16,000001,上证指数,3126.37,3123.17,3134.25,3117.86,1296527.0,149215477760.0,449,840
2017-06-19,000001,上证指数,3122.16,3144.37,3146.77,3121.78,1348917.0,151741792256.0,1026,304
2017-06-20,000001,上证指数,3148.02,3140.01,3150.46,3134.61,1411918.0,162498019328.0,530,768
2017-06-21,000001,上证指数,3148.99,3156.21,3157.03,3132.62,1366882.0,167048216576.0,723,572
2017-06-22,000001,上证指数,3152.24,3147.45,3186.98,3146.64,1913440.0,220438446080.0,283,1065
2017-06-23,000001,上证指数,3138.44,3157.87,3158.05,3118.09,1548436.0,175568519168.0,651,664
2017-06-26,000001,上证指数,3157.0,3185.44,3187.89,3156.98,1735792.0,200419295232.0,1189,155
2017-06-27,000001,上证指数,3183.42,3191.2,3193.46,3172.46,1482012.0,167523794944.0,738,546
2017-06-28,000001,上证指数,3183.63,3173.2,3193.44,3170.79,1465167.0,162081095680.0,320,1017
2017-06-29,000001,上证指数,3174.98,3188.06,3188.77,3174.28,1287554.0,147249790976.0,895,405
2017-06-30,000001,上证指数,3176.95,3192.43,3193.24,3171.57,1214645.0,143195602944.0,703,591
2017-07-03,000001,上证指数,3192.0,3195.91,3196.29,3177.02,1403057.0,156575776768.0,958,361
2017-07-04,000001,上证指数,3192.89,3182.8,3193.06,3174.31,1411149.0,161454555136.0,407,909
2017-07-05,000001,上证指数,3179.22,3207.13,3207.31,3174.71,1482964.0,173554008064.0,1108,209
2017-07-06,000001,上证指数,3203.86,3212.44,3215.95,3188.77,1758092.0,202209624064.0,582,735
2017-07-07,000001,上证指数,3203.82,3217.96,3219.52,3195.29,1767154.0,201938321408.0,854,463
2017-07-10,000001,上证指数,3208.46,3212.63,3223.34,3203.21,1989280.0,222828314624.0,508,808
2017-07-11,000001,上证指数,3201.52,3203.04,3226.91,3199.22,1878372.0,205493370880.0,339,1002
2017-07-12,000001,上证指数,3201.93,3197.54,3215.2,3177.93,1869008.0,201799614464.0,518,816
2017-07-13,000001,上证指数,3192.36,3218.16,3219.27,3190.34,1953036.0,210820890624.0,742,565
2017-07-14,000001,上证指数,3212.03,3222.42,3222.98,3204.85,1601267.0,174312144896.0,487,822
2017-07-17,000001,上证指数,3219.79,3176.46,3230.35,3139.5,2662052.0,274653249536.0,122,1246
2017-07-18,000001,上证指数,3159.73,3187.57,3187.67,3150.13,1906230.0,196452368384.0,976,360
2017-07-19,000001,上证指数,3181.4,3230.98,3232.94,3179.73,2724207.0,269771014144.0,1173,172
2017-07-20,000001,上证指数,3227.51,3244.86,3246.24,3225.43,2321083.0,245825421312.0,777,534
2017-07-21,000001,上证指数,3236.59,3237.98,3247.71,3231.96,2060032.0,221956915200.0,591,732
2017-07-24,000001,上证指数,3230.9,3250.6,3261.1,3230.07,2330564.0,250631192576.0,924,406
2017-07-25,000001,上证指数,3249.14,3243.69,3261.65,3233.14,2055738.0,213405499392.0,423,917
2017-07-26,000001,上证指数,3244.46,3247.67,3264.85,3228.04,2135420.0,228460511232.0,527,808
2017-07-27,000001,上证指数,3243.76,3249.78,3251.93,3220.64,2284859.0,242572083200.0,1004,345
2017-07-28,000001,上证指数,3240.17,3253.24,3256.37,3232.96,1822268.0,198428590080.0,551,769
2017-07-31,000001,上证指数,3252.75,3273.03,3276.95,3251.19,2460394.0,253525917696.0,866,464
2017-08-01,000001,上证指数,3274.37,3292.64,3292.64,3273.5,2371946.0,256419938304.0,642,673
2017-08-02,000001,上证指数,3288.52,3285.06,3305.43,3282.04,2667306.0,279352344576.0,354,1001
2017-08-03,000001,上证指数,3279.99,3272.93,3293.37,3262.16,2332770.0,243549536256.0,807,543
2017-08-04,000001,上证指数,3269.32,3262.08,3287.19,3261.31,2759063.0,285634756608.0,475,868
2017-08-07,000001,上证指数,3257.67,3279.46,3280.1,3243.72,2311733.0,231874379776.0,944,399
2017-08-08,000001,上证指数,3277.19,3281.87,3285.48,3269.66,2520435.0,255770181632.0,618,706
2017-08-09,000001,上证指数,3277.81,3275.57,3277.94,3263.85,2355979.0,237815119872.0,667,671
2017-08-10,000001,上证指数,3269.73,3261.75,3282.52,3236.18,2406846.0,251854045184.0,360,1012
2017-08-11,000001,上证指数,3237.92,3208.54,3245.12,3200.75,2629630.0,266998267904.0,248,1126
2017-08-14,000001,上证指数,3206.04,3237.36,3240.05,3206.04,1903468.0,209096081408.0,1241,146
2017-08-15,000001,上证指数,3235.23,3251.26,3263.59,3235.1,1822980.0,204595855360.0,756,569
2017-08-16,000001,上证指数,3247.85,3246.45,3248.78,3228.87,1768520.0,200832532480.0,793,550
2017-08-17,000001,上证指数,3253.85,3268.43,3269.14,3251.46,2036225.0,228376936448.0,1010,346
2017-08-18,000001,上证指数,3253.24,3268.72,3275.08,3248.08,1911224.0,218437746688.0,504,750
2017-08-21,000001,上证指数,3274.58,3286.91,3287.52,3270.48,1861224.0,209718591488.0,966,285
2017-08-22,000001,上证指数,3287.61,3290.23,3293.48,3274.94,1865379.0,222927486976.0,343,921
2017-08-23,000001,上证指数,3283.8,3287.7,3299.46,3274.44,1798322.0,204330418176.0,415,846
2017-08-24,000001,上证指数,3287.96,3271.51,3297.99,3266.36,1634689.0,186245054464.0,365,904
2017-08-25,000001,上证指数,3271.46,3331.52,3331.91,3271.46,2058394.0,227141025792.0,1170,112
2017-08-28,000001,上证指数,3336.13,3362.65,3375.03,3336.13,2574614.0,305319870464.0,1117,164
2017-08-29,000001,上证指数,3362.06,3365.23,3374.59,3354.46,2195045.0,268916097024.0,541,716
2017-08-30,000001,上证指数,3361.82,3363.63,3376.65,3357.08,2468633.0,279640801280.0,644,612
2017-08-31,000001,上证指数,3361.46,3360.81,3367.36,3340.69,2344197.0,269133103104.0,742,509
2017-09-01,000001,上证指数,3365.99,3367.12,3381.93,3358.47,2824976.0,313722077184.0,710,561
2017-09-04,000001,上证指数,3369.72,3379.58,3381.4,3359.13,2674278.0,296348418048.0,599,669
2017-09-05,000001,上证指数,3377.2,3384.32,3390.82,3371.57,2165529.0,245596602368.0,515,747
2017-09-06,000001,上证指数,3372.43,3385.39,3391.01,3364.76,2290907.0,262034653184.0,599,670
2017-09-07,000001,上证指数,3383.63,3365.5,3387.8,3363.18,2211187.0,264037023744.0,431,836
2017-09-08,000001,上证指数,3364.43,3365.24,3380.89,3353.69,1984051.0,235160223744.0,655,599
2017-09-11,000001,上证指数,3365.35,3376.42,3384.81,3360.05,2190110.0,256888815616.0,942,329
2017-09-12,000001,上证指数,3381.49,3379.49,3391.07,3370.85,2729103.0,325024940032.0,403,869
2017-09-13,000001,上证指数,3374.72,3384.15,3387.14,3366.54,1945507.0,230733414400.0,769,482
2017-09-14,000001,上证指数,3383.47,3371.43,3391.64,3361.33,2213064.0,256744423424.0,489,790
2017-09-15,000001,上证指数,3365.15,3353.62,3365.53,3345.33,2197658.0,252910682112.0,483,803
2017-09-18,000001,上证指数,3352.51,3362.86,3371.75,3352.51,1903196.0,227938631680.0,836,411
2017-09-19,000001,上证指数,3365.53,3356.84,3370.4,3344.71,1911297.0,220728737792.0,487,789
2017-09-20,000001,上证指数,3352.18,3366.0,3370.1,3346.54,1921966.0,225839071232.0,875,375
2017-09-21,000001,上证指数,3364.7,3357.81,3377.88,3356.88,1974486.0,231946125312.0,293,1001
2017-09-22,000001,上证指数,3347.16,3352.53,3356.45,3334.98,1792340.0,206583463936.0,443,846
2017-09-25,000001,上证指数,3344.59,3341.55,3350.96,3334.94,1696213.0,202401693696.0,292,1014
2017-09-26,000001,上证指数,3336.35,3343.58,3347.16,3332.6,1326285.0,159039635456.0,665,616
2017-09-27,000001,上证指数,3340.82,3345.27,3349.69,3340.3,1430869.0,168981331968.0,885,372
2017-09-28,000001,上证指数,3343.84,3339.64,3344.6,3336.18,1494443.0,181955624960.0,384,914
2017-09-29,000001,上证指数,3340.31,3348.94,3357.02,3340.31,1448624.0,175892824064.0,975,305
2017-10-09,000001,上证指数,3403.25,3374.38,3410.17,3366.97,1917360.0,227440590848.0,1080,224
2017-10-10,000001,上证指数,3373.34,3382.99,3384.03,3358.8,1794238.0,231148617728.0,965,336
2017-10-11,000001,上证指数,3381.49,3388.28,3395.78,3379.16,1814767.0,231154499584.0,529,755
2017-10-12,000001,上证指数,3385.53,3386.1,3390.2,3372.53,1618093.0,201667870720.0,444,860
2017-10-13,000001,上证指数,3384.49,3390.52,3395.75,3383.24,1399547.0,181118451712.0,860,425
2017-10-16,000001,上证指数,3393.21,3378.47,3400.51,3374.77,1743306.0,221650681856.0,222,1099
2017-10-17,000001,上证指数,3373.23,3372.04,3382.41,3365.56,1253817.0,162910830592.0,635,628
2017-10-18,000001,上证指数,3373.53,3381.79,3383.23,3371.92,1572287.0,194298773504.0,351,958
2017-10-19,000001,上证指数,3374.64,3370.17,3378.74,3359.63,1584765.0,187921285120.0,297,1028
2017-10-20,000001,上证指数,3363.51,3378.65,3379.77,3360.1,1271728.0,155065090048.0,1124,203
2017-10-23,000001,上证指数,3382.28,3380.7,3385.29,3374.71,1308462.0,164369448960.0,820,457
2017-10-24,000001,上证指数,3376.6,3388.25,3388.69,3374.12,1398975.0,178552881152.0,416,873
2017-10-25,000001,上证指数,3384.86,3396.9,3398.3,3382.03,1231312.0,160060702720.0,965,308
2017-10-26,000001,上证指数,3397.52,3407.57,3414.24,3391.45,1837686.0,238596128768.0,838,437
2017-10-27,000001,上证指数,3404.5,3416.81,3421.1,3402.11,1702571.0,212377190400.0,397,914
2017-10-30,000001,上证指数,3413.87,3390.34,3419.73,3357.28,2083492.0,257776648192.0,206,1135
2017-10-31,000001,上证指数,3381.0,3393.34,3397.1,3376.12,1534982.0,199929577472.0,991,319
2017-11-01,000001,上证指数,3393.97,3395.91,3410.35,3388.6,1805661.0,231978385408.0,603,696
2017-11-02,000001,上证指数,3391.65,3383.31,3391.65,3372.21,1668642.0,210014978048.0,332,990
2017-11-03,000001,上证指数,3377.74,3371.74,3380.57,3347.36,1727147.0,207437938688.0,389,936
2017-11-06,000001,上证指数,3369.69,3388.17,3389.38,3356.53,1546364.0,204311232512.0,955,355
2017-11-07,000001,上证指数,3389.47,3413.57,3415.15,3387.95,1905717.0,242595954688.0,841,455
2017-11-08,000001,上证指数,3409.15,3415.46,3434.49,3404.88,1854364.0,242025594880.0,780,516
2017-11-09,000001,上证指数,3410.67,3427.79,3428.77,3408.62,1586504.0,205433667584.0,814,489
2017-11-10,000001,上证指数,3423.18,3432.67,3438.79,3414.33,1892765.0,255772114944.0,559,767
2017-11-13,000001,上证指数,3435.18,3447.84,3449.16,3435.09,2053890.0,266738122752.0,573,749
2017-11-14,000001,上证指数,3446.55,3429.55,3450.5,3419.69,1964726.0,267435425792.0,406,924
2017-11-15,000001,上证指数,3416.21,3402.52,3423.75,3396.38,1687920.0,239734194176.0,360,940
2017-11-16,000001,上证指数,3393.19,3399.25,3409.65,3390.59,1566843.0,220862464000.0,446,868
2017-11-17,000001,上证指数,3392.68,3382.91,3403.29,3373.3,2494581.0,313750355968.0,163,1193
2017-11-20,000001,上证指数,3361.36,3392.4,3393.11,3337.12,1765246.0,228308140032.0,649,684
2017-11-21,000001,上证指数,3382.36,3410.5,3419.8,3377.6,1968718.0,265303851008.0,563,753
2017-11-22,000001,上证指数,3417.33,3430.46,3442.18,3404.29,2135671.0,273674731520.0,585,737
2017-11-23,000001,上证指数,3425.01,3351.92,3429.42,3342.33,2152654.0,270469021696.0,122,1230
2017-11-24,000001,上证指数,3340.38,3353.82,3360.75,3328.33,1595696.0,207623880704.0,786,511
2017-11-27,000001,上证指数,3346.66,3322.23,3347.05,3315.26,1664391.0,205803405312.0,358,930
2017-11-28,000001,上证指数,3311.23,3333.66,3333.8,3300.78,1382477.0,167062929408.0,1194,148
2017-11-29,000001,上证指数,3335.57,3337.86,3343.06,3305.57,1838059.0,217769443328.0,629,682
2017-11-30,000001,上证指数,3328.64,3317.19,3340.92,3306.28,1565958.0,192076791808.0,436,851
2017-12-01,000001,上证指数,3315.11,3317.62,3324.52,3302.44,1391983.0,177490264064.0,959,342
2017-12-04,000001,上证指数,3310.38,3309.62,3324.0,3304.1,1480532.0,185025363968.0,287,1043
2017-12-05,000001,上证指数,3301.69,3303.68,3315.74,3300.51,2082788.0,243489603584.0,189,1159
2017-12-06,000001,上证指数,3291.31,3293.97,3296.2,3254.61,1516044.0,179174375424.0,968,356
2017-12-07,000001,上证指数,3283.28,3272.05,3291.28,3259.16,1321059.0,161764589568.0,467,825
2017-12-08,000001,上证指数,3264.48,3289.99,3297.13,3258.76,1332093.0,165761646592.0,1140,188
2017-12-11,000001,上证指数,3290.49,3322.2,3322.67,3288.3,1319659.0,172986433536.0,1075,235
2017-12-12,000001,上证指数,3320.31,3280.81,3320.31,3280.33,1246048.0,160978616320.0,191,1138
2017-12-13,000001,上证指数,3278.4,3303.04,3304.01,3273.32,1119986.0,145295310848.0,1007,295
2017-12-14,000001,上证指数,3302.93,3292.44,3309.53,3282.57,1205442.0,151346085888.0,608,699
2017-12-15,000001,上证指数,3287.53,3266.14,3287.53,3259.39,1309406.0,161877917696.0,455,864
2017-12-18,000001,上证指数,3268.03,3267.92,3280.54,3254.18,1207003.0,149738225664.0,543,765
2017-12-19,000001,上证指数,3266.02,3296.54,3296.94,3266.02,1151401.0,150786588672.0,980,311
2017-12-20,000001,上证指数,3296.74,3287.61,3300.21,3276.12,1377451.0,167961853952.0,290,1042
2017-12-21,000001,上证指数,3281.12,3300.06,3309.22,3267.4,1421279.0,173740097536.0,620,692
2017-12-22,000001,上证指数,3297.69,3297.06,3307.33,3293.44,1240473.0,152099438592.0,519,786
2017-12-25,000001,上证指数,3296.21,3280.46,3312.3,3270.44,1468936.0,177293590528.0,306,1026
2017-12-26,000001,上证指数,3277.84,3306.12,3307.3,3274.33,1424345.0,174679261184.0,1086,264
2017-12-27,000001,上证指数,3302.46,3275.78,3307.08,3270.35,1626749.0,198264668160.0,431,893
2017-12-28,000001,上证指数,3272.29,3296.38,3304.1,3263.73,1753716.0,208019865600.0,813,482
2017-12-29,000001,上证指数,3295.25,3307.17,3308.23,3292.77,1415868.0,170356752384.0,948,357
2018-01-02,000001,上证指数,3314.03,3348.33,3349.05,3314.03,2022788.0,227788455936.0,1108,230
2018-01-03,000001,上证指数,3347.74,3369.11,3379.92,3345.29,2138361.0,258366521344.0,947,387
2018-01-04,000001,上证指数,3371.0,3385.71,3392.83,3365.3,2069553.0,243090767872.0,632,682
2018-01-05,000001,上证指数,3386.46,3391.75,3402.07,3380.25,2130607.0,248187846656.0,653,663
2018-01-08,000001,上证指数,3391.55,3409.48,3412.73,3384.56,2361651.0,286213210112.0,700,632
2018-01-09,000001,上证指数,3406.11,3413.9,3417.23,3403.59,1914885.0,238249967616.0,532,798
2018-01-10,000001,上证指数,3414.11,3421.83,3430.21,3398.84,2090949.0,254515445760.0,304,1049
2018-01-11,000001,上证指数,3415.59,3425.35,3426.48,3405.64,1738121.0,218414137344.0,811,508
2018-01-12,000001,上证指数,3423.88,3428.94,3435.42,3417.98,1740634.0,215961452544.0,495,829
2018-01-15,000001,上证指数,3428.95,3410.49,3442.5,3402.31,2320092.0,286362730496.0,210,1156
2018-01-16,000001,上证指数,3403.47,3436.59,3437.58,3401.96,2114754.0,266578821120.0,1024,305
2018-01-17,000001,上证指数,3438.58,3444.67,3465.2,3430.51,2610450.0,316532686848.0,721,607
2018-01-18,000001,上证指数,3449.88,3474.75,3476.55,3448.79,2200395.0,267692638208.0,696,605
2018-01-19,000001,上证指数,3481.62,3487.86,3498.43,3474.29,2475367.0,294189072384.0,525,778
2018-01-22,000001,上证指数,3476.99,3501.36,3503.39,3475.67,2174875.0,261295718400.0,872,455
2018-01-23,000001,上证指数,3504.34,3546.51,3547.22,3504.34,2387059.0,282091880448.0,703,603
2018-01-24,000001,上证指数,3553.48,3559.47,3569.49,3527.11,2529545.0,307629228032.0,805,502
2018-01-25,000001,上证指数,3555.17,3548.31,3571.48,3528.04,2434134.0,287989530624.0,567,757
2018-01-26,000001,上证指数,3535.49,3558.13,3574.9,3534.2,2226983.0,258149515264.0,528,779
2018-01-29,000001,上证指数,3563.64,3523.0,3587.03,3510.27,2360269.0,285417013248.0,318,1031
2018-01-30,000001,上证指数,3511.5,3488.01,3523.05,3484.66,1863699.0,224681689088.0,599,702
2018-01-31,000001,上证指数,3470.51,3480.83,3495.45,3454.73,2072534.0,242657951744.0,275,1075
2018-02-01,000001,上证指数,3478.67,3446.98,3495.09,3424.42,2605047.0,292882251776.0,155,1215
2018-02-02,000001,上证指数,3419.23,3462.08,3463.16,3388.86,2081205.0,236278759424.0,545,789
2018-02-05,000001,上证指数,3411.67,3487.5,3487.72,3406.24,2176737.0,252198764544.0,506,804
2018-02-06,000001,上证指数,3418.01,3370.65,3440.12,3364.22,2805555.0,318818549760.0,37,1292
2018-02-07,000001,上证指数,3412.74,3309.26,3425.54,3304.01,2609397.0,295264419840.0,844,456
2018-02-08,000001,上证指数,3281.05,3262.05,3307.16,3225.71,2012625.0,222348689408.0,1053,265
2018-02-09,000001,上证指数,3172.85,3129.85,3180.11,3062.74,2563891.0,272095084544.0,72,1270
2018-02-12,000001,上证指数,3128.37,3154.13,3168.13,3113.61,1533108.0,171003183104.0,1246,93
2018-02-13,000001,上证指数,3176.11,3184.96,3219.22,3176.11,1515276.0,172045205504.0,741,550
2018-02-14,000001,上证指数,3188.25,3199.16,3203.5,3171.38,1003228.0,114552201216.0,781,499
2018-02-22,000001,上证指数,3237.57,3268.56,3269.92,3234.12,1387304.0,157303881728.0,1279,54
2018-02-23,000001,上证指数,3275.43,3289.02,3294.13,3258.49,1457903.0,159502516224.0,844,436
2018-02-26,000001,上证指数,3307.3,3329.57,3335.99,3281.62,1885686.0,213333032960.0,1291,51
2018-02-27,000001,上证指数,3328.67,3292.07,3328.67,3284.63,1742193.0,204394381312.0,542,756
2018-02-28,000001,上证指数,3264.06,3259.41,3277.83,3239.84,1510435.0,180233814016.0,485,793
2018-03-01,000001,上证指数,3235.09,3273.76,3280.15,3228.58,1590983.0,185277775872.0,1071,234
2018-03-02,000001,上证指数,3248.45,3254.53,3269.94,3242.27,1508610.0,178602999808.0,419,897
2018-03-05,000001,上证指数,3255.87,3256.93,3269.4,3236.72,1448359.0,174148632576.0,741,559
2018-03-06,000001,上证指数,3266.49,3289.64,3290.25,3243.65,1953580.0,224381796352.0,1131,203
2018-03-07,000001,上证指数,3288.86,3271.67,3308.41,3264.76,1686650.0,193489338368.0,365,965
2018-03-08,000001,上证指数,3268.35,3288.41,3289.5,3261.55,1498275.0,175895396352.0,978,324
2018-03-09,000001,上证指数,3291.43,3307.17,3309.72,3283.56,1684245.0,202349182976.0,1119,188
2018-03-12,000001,上证指数,3319.21,3326.7,3333.56,3313.56,2065324.0,247894179840.0,1162,168
2018-03-13,000001,上证指数,3324.12,3310.24,3333.88,3307.38,1771143.0,202375118848.0,351,976
2018-03-14,000001,上证指数,3298.67,3291.38,3304.98,3287.36,1574910.0,183457628160.0,327,1009
2018-03-15,000001,上证指数,3277.51,3291.11,3297.1,3273.2,1485736.0,179516620800.0,403,926
2018-03-16,000001,上证指数,3290.21,3269.88,3300.57,3269.28,1412036.0,167761526784.0,556,754
2018-03-19,000001,上证指数,3264.93,3279.25,3280.57,3251.05,1379549.0,169772204032.0,705,597
2018-03-20,000001,上证指数,3257.22,3290.64,3292.57,3252.43,1398810.0,166979878912.0,672,640
2018-03-21,000001,上证指数,3299.73,3280.95,3314.21,3268.88,1683982.0,208617684992.0,520,773
2018-03-22,000001,上证指数,3281.27,3263.48,3288.8,3242.76,1504329.0,184471732224.0,665,654
2018-03-23,000001,上证指数,3172.77,3152.76,3188.24,3110.66,2755320.0,293405065216.0,81,1268
2018-03-26,000001,上证指数,3117.32,3133.72,3134.28,3091.46,1863663.0,215910252544.0,956,382
2018-03-27,000001,上证指数,3164.8,3166.65,3172.78,3143.57,1890733.0,227085090816.0,1285,76
2018-03-28,000001,上证指数,3130.57,3122.29,3165.21,3117.53,1635004.0,208617848832.0,370,961
2018-03-29,000001,上证指数,3127.26,3160.53,3174.51,3098.25,1703123.0,210920226816.0,1102,232
2018-03-30,000001,上证指数,3161.79,3168.9,3177.72,3152.89,1546465.0,196006690816.0,943,358
2018-04-02,000001,上证指数,3169.78,3163.18,3192.34,3159.99,1777277.0,226253570048.0,642,675
2018-04-03,000001,上证指数,3130.01,3136.63,3144.33,3119.13,1522166.0,189692723200.0,332,1003
2018-04-04,000001,上证指数,3147.05,3131.11,3163.34,3128.87,1469766.0,193492828160.0,493,818
2018-04-09,000001,上证指数,3125.44,3138.29,3146.09,3110.3,1396086.0,177236918272.0,636,668
2018-04-10,000001,上证指数,3144.26,3190.32,3190.65,3139.08,1682013.0,206087405568.0,870,457
2018-04-11,000001,上证指数,3197.37,3208.08,3220.85,3191.59,1758672.0,211420430336.0,876,416
2018-04-12,000001,上证指数,3203.28,3180.16,3205.25,3177.05,1482313.0,185040060416.0,389,950
2018-04-13,000001,上证指数,3192.04,3159.05,3197.9,3155.51,1275523.0,163651747840.0,472,843
2018-04-16,000001,上证指数,3152.89,3110.65,3153.11,3096.1,1544157.0,192233357312.0,325,1023
2018-04-17,000001,上证指数,3112.97,3066.8,3118.76,3064.03,1472228.0,185428033536.0,173,1176
2018-04-18,000001,上证指数,3091.91,3091.4,3096.89,3041.63,1592905.0,202238967808.0,936,386
2018-04-19,000001,上证指数,3094.27,3117.38,3127.44,3090.29,1600568.0,196198989824.0,777,520
2018-04-20,000001,上证指数,3105.46,3071.54,3111.17,3065.92,1551470.0,185139068928.0,162,1186
2018-04-23,000001,上证指数,3063.44,3068.01,3085.06,3045.94,1316863.0,157854793728.0,555,762
2018-04-24,000001,上证指数,3069.75,3128.93,3136.04,3069.75,1622748.0,195545006080.0,1301,55
2018-04-25,000001,上证指数,3112.4,3117.97,3122.91,3107.0,1273110.0,161298137088.0,650,667
2018-04-26,000001,上证指数,3119.5,3075.03,3121.93,3067.93,1339727.0,163783770112.0,150,1189
2018-04-27,000001,上证指数,3082.41,3082.23,3088.03,3049.91,1312256.0,179520258048.0,802,525
2018-05-02,000001,上证指数,3087.41,3081.18,3097.6,3064.76,1341845.0,168246149120.0,592,736
2018-05-03,000001,上证指数,3074.52,3100.86,3105.66,3056.16,1399856.0,173444956160.0,975,337
2018-05-04,000001,上证指数,3093.12,3091.03,3104.09,3086.78,1187112.0,148436369408.0,548,763
2018-05-07,000001,上证指数,3094.9,3136.64,3136.84,3091.66,1389481.0,178243862528.0,1274,78
2018-05-08,000001,上证指数,3135.3,3161.5,3169.7,3134.06,1469270.0,189011640320.0,940,334
2018-05-09,000001,上证指数,3160.14,3159.15,3165.37,3145.66,1226372.0,153456427008.0,559,755
2018-05-10,000001,上证指数,3169.05,3174.41,3176.14,3155.53,1330007.0,165440356352.0,845,453
2018-05-11,000001,上证指数,3179.8,3163.26,3180.76,3162.21,1306597.0,167364296704.0,306,1027
2018-05-14,000001,上证指数,3167.04,3174.03,3183.82,3163.48,1293273.0,172410683392.0,476,863
2018-05-15,000001,上证指数,3180.42,3192.12,3192.81,3164.52,1245490.0,162990784512.0,1038,290
2018-05-16,000001,上证指数,3180.23,3169.57,3191.95,3166.81,1305249.0,174590984192.0,441,902
2018-05-17,000001,上证指数,3170.01,3154.28,3172.77,3148.62,1139955.0,150598844416.0,513,789
2018-05-18,000001,上证指数,3151.08,3193.3,3193.45,3144.78,1365169.0,168038055936.0,913,408
2018-05-21,000001,上证指数,3206.18,3213.84,3219.74,3203.34,1644594.0,202663460864.0,1170,182
2018-05-22,000001,上证指数,3211.25,3214.35,3214.59,3192.23,1442926.0,185721667584.0,720,578
2018-05-23,000001,上证指数,3205.44,3168.96,3205.44,3168.96,1578076.0,199358103552.0,278,1081
2018-05-24,000001,上证指数,3167.94,3154.65,3173.53,3152.07,1240858.0,160658178048.0,508,808
2018-05-25,000001,上证指数,3148.41,3141.3,3156.73,3131.07,1286108.0,166554042368.0,446,907
2018-05-28,000001,上证指数,3136.81,3135.08,3149.66,3115.96,1287559.0,168191262720.0,390,953
2018-05-29,000001,上证指数,3129.62,3120.46,3143.21,3112.15,1357177.0,177826103296.0,470,868
2018-05-30,000001,上证指数,3081.14,3041.44,3085.4,3041.0,1551151.0,191995199488.0,118,1257
2018-05-31,000001,上证指数,3061.83,3095.47,3098.08,3054.27,1404755.0,185199034368.0,1209,152
2018-06-01,000001,上证指数,3084.75,3075.14,3102.09,3059.79,1298722.0,166548881408.0,421,904
2018-06-04,000001,上证指数,3083.43,3091.19,3098.4,3076.99,1145939.0,154671611904.0,624,684
2018-06-05,000001,上证指数,3088.01,3114.21,3114.77,3080.05,1187355.0,164806311936.0,1185,155
2018-06-06,000001,上证指数,3109.17,3115.18,3117.53,3103.53,1201961.0,162879963136.0,676,630
2018-06-07,000001,上证指数,3121.18,3109.5,3128.72,3105.58,1277849.0,167174307840.0,356,978
2018-06-08,000001,上证指数,3100.6,3067.15,3100.68,3053.29,1346882.0,161178779648.0,259,1109
2018-06-11,000001,上证指数,3057.34,3052.78,3063.61,3037.91,1085637.0,143037317120.0,436,895
2018-06-12,000001,上证指数,3053.03,3079.8,3081.45,3034.1,1132751.0,154469089280.0,976,361
2018-06-13,000001,上证指数,3071.46,3049.8,3071.46,3044.12,1196078.0,155935260672.0,187,1172
2018-06-14,000001,上证指数,3038.07,3044.16,3066.05,3032.41,1154694.0,147588825088.0,544,773
2018-06-15,000001,上证指数,3037.45,3021.9,3048.8,3008.73,1445325.0,162196013056.0,233,1125
2018-06-19,000001,上证指数,2982.65,2907.82,2984.97,2871.35,2305500.0,241203642368.0,65,1317
2018-06-20,000001,上证指数,2889.98,2915.73,2925.56,2872.16,1443014.0,153334284288.0,1006,346
2018-06-21,000001,上证指数,2912.0,2875.81,2940.59,2872.62,1543783.0,159713165312.0,215,1153
2018-06-22,000001,上证指数,2855.59,2889.76,2891.97,2837.14,1261431.0,127161475072.0,1184,177
2018-06-25,000001,上证指数,2903.45,2859.34,2908.62,2857.87,1219176.0,132350468096.0,498,831
2018-06-26,000001,上证指数,2829.99,2844.51,2850.24,2803.79,1259184.0,138447241216.0,961,386
2018-06-27,000001,上证指数,2842.4,2813.18,2854.26,2798.8,1294208.0,142413496320.0,443,879
2018-06-28,000001,上证指数,2799.9,2786.9,2825.99,2782.45,1183579.0,129687429120.0,307,1033
2018-06-29,000001,上证指数,2789.81,2847.42,2848.37,2782.38,1256716.0,135652376576.0,1366,29
2018-07-02,000001,上证指数,2841.58,2775.56,2845.68,2756.82,1370350.0,147562758144.0,201,1180
2018-07-03,000001,上证指数,2774.57,2786.89,2786.89,2722.45,1424984.0,161668022272.0,1129,248
2018-07-04,000001,上证指数,2776.63,2759.13,2793.18,2754.16,1232621.0,131016163328.0,206,1162
2018-07-05,000001,上证指数,2755.34,2733.88,2777.52,2727.94,1292261.0,132993671168.0,138,1253
2018-07-06,000001,上证指数,2731.35,2747.23,2768.87,2691.02,1362943.0,148193034240.0,829,500
2018-07-09,000001,上证指数,2752.45,2815.11,2815.79,2752.45,1215493.0,135654522880.0,1326,69
2018-07-10,000001,上证指数,2819.71,2827.63,2828.49,2800.63,1170627.0,132633116672.0,983,331
